代號,名稱,月份,預估營收（百萬）,mom,yoy,new_industry_name
5465,富驊,2023/02,346.06,-0.0632,0.1396,M2325 電腦及週邊
5468,凱鈺,2023/02,7.69,-0.1614,-0.5061,M2324 半導體
5469,瀚宇博,2023/02,3219.24,0.0075,-0.1289,M2328 電子零組件
5471,松翰,2023/02,175.61,0.0864,-0.4235,M2324 半導體
5474,聰泰,2023/02,87.11,0.0985,-0.0013,M2325 電腦及週邊
5475,德宏,2023/02,53.72,0.0606,0.1668,M2328 電子零組件
5478,智冠,2023/02,495.66,-0.2629,-0.0027,M3200 文化創意業
5481,新華,2023/02,8.13,0.1516,0.1198,M9900 其他
5483,中美晶,2023/02,6731.97,0.0112,0.097,M2324 半導體
5484,慧友,2023/02,36.46,0.3842,0.8717,M2326 光電業
5487,通泰,2023/02,14.48,0.0212,-0.454,M2324 半導體
5488,松普,2023/02,89.31,-0.2167,0.5385,M2328 電子零組件
5489,彩富,2023/02,120.77,-0.2159,-0.2901,M2331 其他電子業
5490,同亨,2023/02,60.94,1.6893,-0.4049,M2325 電腦及週邊
5493,三聯,2023/02,268.04,0.1317,-0.0275,M2331 其他電子業
5498,凱崴,2023/02,82.72,0.1443,-0.1967,M2328 電子零組件
5508,永信建,2023/02,177.27,1.2422,-0.4683,M2500 建材營造
5511,德昌,2023/02,889.76,0.7172,0.1307,M2500 建材營造
5512,力麒,2023/02,379.15,-0.0603,-0.2283,M2500 建材營造
5514,三豐,2023/02,0.55,0.0,0.1957,M2500 建材營造
5515,建國,2023/02,335.0,-0.0469,-0.026,M2500 建材營造
5516,雙喜,2023/02,158.53,0.0156,0.2516,M2500 建材營造
5519,隆大,2023/02,106.56,-0.2168,-0.3011,M2500 建材營造
5520,力泰,2023/02,260.49,-0.2416,0.4833,M2500 建材營造
5521,工信,2023/02,343.16,0.1948,0.2826,M2500 建材營造
5522,遠雄,2023/02,1694.69,-0.2293,-0.1787,M2500 建材營造
5523,豐謙,2023/02,96.36,75.4762,274.3143,M2500 建材營造
5525,順天,2023/02,98.49,-0.1059,-0.6689,M2500 建材營造
5529,鉅陞,2023/02,7.3,-0.2242,0.1793,M2500 建材營造
5530,龍巖,2023/02,280.61,0.0067,0.2154,M9900 其他
5531,鄉林,2023/02,114.63,2.1099,0.842,M2500 建材營造
5533,皇鼎,2023/02,722.97,18.944,18.8891,M2500 建材營造
5534,長虹,2023/02,80.59,-0.4243,-0.4607,M2500 建材營造
5538,東明-KY,2023/02,1184.54,0.5064,0.1306,M2000 鋼鐵工業
5543,桓鼎-KY,2023/02,204.67,-0.3882,-0.1815,M2500 建材營造
5546,永固-KY,2023/02,246.22,0.3101,0.4619,M2500 建材營造
5601,台聯櫃,2023/02,6.96,0.0146,-0.0071,M2600 航運業
5603,陸海,2023/02,159.81,-0.0139,0.0513,M2600 航運業
5607,遠雄港,2023/02,227.62,0.0753,-0.0153,M2600 航運業
5608,四維航,2023/02,249.73,-0.2335,-0.4774,M2600 航運業
5609,中菲行,2023/02,1593.36,-0.1622,-0.4829,M2600 航運業
5701,劍湖山,2023/02,39.07,-0.3346,0.3084,M2700 觀光事業
5703,亞都,2023/02,30.53,-0.3346,0.6619,M2700 觀光事業
5704,老爺知,2023/02,44.45,-0.2349,-0.049,M2700 觀光事業
5706,鳳凰,2023/02,87.62,-0.3825,8.2038,M2700 觀光事業
5864,致和證,2023/02,236.5,0.9599,0.681,M2800 金融業
5871,中租-KY,2023/02,7281.7,-0.0645,0.194,M9900 其他
5876,上海商銀,2023/02,3706.71,-0.0279,0.2197,M2800 金融業
5878,台名,2023/02,54.12,-0.0084,0.1973,M2800 金融業
5880,合庫金,2023/02,4263.81,-0.1462,0.2343,M2800 金融業
5902,德記,2023/02,204.49,0.1963,0.5352,M2900 貿易百貨
5903,全家,2023/02,6935.64,-0.1133,0.1105,M2900 貿易百貨
5904,寶雅,2023/02,1600.03,-0.2291,0.0401,M2900 貿易百貨
5905,南仁湖,2023/02,80.77,-0.2895,-0.1415,M2900 貿易百貨
5906,台南-KY,2023/02,146.03,-0.5163,0.057,M2900 貿易百貨
5907,大洋-KY,2023/02,297.59,-0.2905,-0.1738,M2900 貿易百貨
6005,群益證,2023/02,912.22,0.0969,0.1656,M2800 金融業
6015,宏遠證,2023/02,126.94,2.6933,-0.1684,M2800 金融業
6016,康和證,2023/02,421.22,2.3295,0.8231,M2800 金融業
6020,大展證,2023/02,62.09,4.852,7.5641,M2800 金融業
6023,元大期,2023/02,272.18,-0.064,0.0325,M2800 金融業
6024,群益期,2023/02,164.44,0.2171,-0.2406,M2800 金融業
6026,福邦證,2023/02,117.09,2.984,0.4468,M2800 金融業
6101,寬魚國際,2023/02,26.52,12.6,-0.3437,M3200 文化創意業
6103,合邦,2023/02,4.99,-0.2092,3.3017,M2324 半導體
6104,創惟,2023/02,179.87,0.2956,-0.5355,M2324 半導體
6108,競國,2023/02,460.3,0.0636,-0.0466,M2328 電子零組件
6109,亞元,2023/02,98.15,0.0055,0.3276,M2327 通信網路業
6111,大宇資,2023/02,103.78,-0.0842,0.2833,M3200 文化創意業
6113,亞矽,2023/02,125.37,0.5409,-0.3177,M2329 電子通路業
6114,久威,2023/02,98.69,0.1281,-0.2832,M2328 電子零組件
6115,鎰勝,2023/02,500.03,-0.1013,0.0504,M2328 電子零組件
6116,彩晶,2023/02,766.58,-0.3285,-0.4824,M2326 光電業
6117,迎廣,2023/02,157.44,0.0669,-0.1386,M2325 電腦及週邊
6118,建達,2023/02,613.96,-0.0863,-0.1229,M2329 電子通路業
6120,達運,2023/02,1128.6,0.0917,-0.3447,M2326 光電業
6121,新普,2023/02,6364.46,0.0548,-0.12,M2325 電腦及週邊
6122,擎邦,2023/02,438.19,0.2686,1.4616,M1500 電機機械
6123,上奇,2023/02,395.74,0.0002,0.0849,M2325 電腦及週邊
6124,業強,2023/02,176.92,0.2471,0.1237,M2328 電子零組件
6125,廣運,2023/02,451.56,0.2494,0.1272,M2326 光電業
6126,信音,2023/02,263.31,0.0303,-0.023,M2328 電子零組件
6127,九豪,2023/02,60.61,-0.0531,-0.1939,M2328 電子零組件
6128,上福,2023/02,424.9,0.0373,-0.0606,M2325 電腦及週邊
6129,普誠,2023/02,160.25,0.1799,0.3803,M2324 半導體
6130,星寶國際,2023/02,19.39,2.5255,2.6723,M1722 生技醫療
6133,金橋,2023/02,58.02,-0.4004,0.0534,M2328 電子零組件
6134,萬旭,2023/02,94.59,-0.1719,0.1055,M2328 電子零組件
6136,富爾特,2023/02,38.64,-0.0203,0.1558,M2327 通信網路業
6138,茂達,2023/02,340.71,0.0287,-0.4282,M2324 半導體
6139,亞翔,2023/02,2988.5,0.2744,0.5903,M2331 其他電子業
6140,訊達,2023/02,154.64,0.4156,0.2016,M2330 資訊服務業
6141,柏承,2023/02,158.0,0.2485,-0.3306,M2328 電子零組件
6142,友勁,2023/02,339.68,-0.0418,0.8547,M2327 通信網路業
6143,振曜,2023/02,565.74,0.1071,0.6116,M2327 通信網路業
6144,得利影,2023/02,14.34,-0.3245,-0.341,M3200 文化創意業
6146,耕興,2023/02,410.08,-0.0354,0.0129,M2331 其他電子業
6147,頎邦,2023/02,1403.8,-0.0191,-0.3219,M2324 半導體
6148,驊宏資,2023/02,42.45,-0.6918,1.2425,M2330 資訊服務業
6150,撼訊,2023/02,380.1,-0.1843,-0.4642,M2325 電腦及週邊
6151,晉倫,2023/02,135.62,0.1771,-0.0098,M2331 其他電子業
6152,百一,2023/02,192.49,0.5002,0.0889,M2327 通信網路業
6153,嘉聯益,2023/02,550.83,-0.0046,-0.2149,M2328 電子零組件
6154,順發,2023/02,307.03,0.048,-0.2574,M2329 電子通路業
6155,鈞寶,2023/02,48.08,-0.1861,-0.0168,M2328 電子零組件
6156,松上,2023/02,272.67,0.3337,-0.0222,M2328 電子零組件
6158,禾昌,2023/02,115.71,0.0167,-0.1998,M2328 電子零組件
6160,欣技,2023/02,129.79,0.2065,0.5958,M2325 電腦及週邊
6161,捷波,2023/02,79.84,-0.3837,-0.4773,M2325 電腦及週邊
6163,華電網,2023/02,757.98,2.8564,1.256,M2327 通信網路業
6164,華興,2023/02,49.67,-0.0871,-0.0692,M2326 光電業
6165,浪凡,2023/02,201.1,-0.0989,-0.088,M9900 其他
6166,凌華,2023/02,783.45,-0.3822,0.1597,M2325 電腦及週邊
6167,久正,2023/02,150.07,-0.0371,-0.0287,M2326 光電業
6168,宏齊,2023/02,173.62,0.0687,-0.1545,M2326 光電業
6169,昱泉,2023/02,1.22,0.0,9.1667,M3200 文化創意業
6170,統振,2023/02,172.06,-0.111,-0.2837,M2327 通信網路業
6173,信昌電,2023/02,285.67,0.0411,-0.2731,M2328 電子零組件
6174,安碁,2023/02,34.92,-0.294,-0.2445,M2328 電子零組件
6175,立敦,2023/02,253.65,0.0283,-0.2795,M2328 電子零組件
6176,瑞儀,2023/02,2860.79,-0.2251,-0.2996,M2326 光電業
6177,達麗,2023/02,1666.84,62.6928,14.448,M2500 建材營造
6179,亞通,2023/02,249.47,0.0479,0.3045,M9900 其他
6180,橘子,2023/02,855.15,0.1772,-0.3578,M3200 文化創意業
6182,合晶,2023/02,893.99,-0.085,-0.0977,M2324 半導體
6183,關貿,2023/02,180.82,-0.0518,-0.1338,M2330 資訊服務業
6184,大豐電,2023/02,169.71,-0.043,0.0288,M9900 其他
6185,幃翔,2023/02,56.18,0.0041,0.3415,M2328 電子零組件
6186,新潤,2023/02,9.79,-0.9297,5.4834,M2500 建材營造
6187,萬潤,2023/02,72.46,0.1433,-0.6472,M2331 其他電子業
6188,廣明,2023/02,802.73,-0.051,-0.1126,M2325 電腦及週邊
6189,豐藝,2023/02,2476.05,0.2573,0.0499,M2329 電子通路業
6190,萬泰科,2023/02,538.27,0.1341,-0.1916,M2327 通信網路業
6191,精成科,2023/02,1685.99,-0.0852,-0.1383,M2328 電子零組件
6192,巨路,2023/02,488.46,0.0527,0.0846,M2331 其他電子業
6194,育富,2023/02,87.94,0.1761,0.2561,M2328 電子零組件
6195,詩肯,2023/02,149.94,-0.4289,0.1201,M2900 貿易百貨
6196,帆宣,2023/02,4729.0,0.0904,0.854,M2331 其他電子業
6197,佳必琪,2023/02,345.89,0.1294,0.2703,M2328 電子零組件
6199,天品,2023/02,13.7,-0.2234,0.8819,M9900 其他
6201,亞弘電,2023/02,213.42,-0.0663,0.3333,M2331 其他電子業
6202,盛群,2023/02,263.12,0.0498,-0.6295,M2324 半導體
6203,海韻電,2023/02,186.6,-0.0204,0.3757,M2328 電子零組件
6204,艾華,2023/02,19.26,-0.4149,-0.3397,M2328 電子零組件
6205,詮欣,2023/02,167.66,-0.1824,0.3886,M2328 電子零組件
6206,飛捷,2023/02,243.86,0.0411,-0.4447,M2325 電腦及週邊
6207,雷科,2023/02,59.7,-0.1743,-0.3496,M2328 電子零組件
6208,日揚,2023/02,368.33,0.3064,0.399,M2328 電子零組件
6209,今國光,2023/02,232.69,-0.241,0.1373,M2326 光電業
6210,慶生,2023/02,26.59,-0.039,-0.4531,M2328 電子零組件
6212,理銘,2023/02,9.87,-0.9718,1.2742,M2500 建材營造
6213,聯茂,2023/02,2063.3,0.0546,-0.1459,M2328 電子零組件
6214,精誠,2023/02,2566.02,-0.1441,0.0922,M2330 資訊服務業
6215,和椿,2023/02,94.9,0.3796,-0.4045,M2331 其他電子業
6216,居易,2023/02,66.86,0.9787,-0.0866,M2327 通信網路業
6217,中探針,2023/02,250.58,0.067,0.2426,M2328 電子零組件
6218,豪勉,2023/02,88.0,-0.5802,0.3891,M2327 通信網路業
6219,富旺,2023/02,0.45,0.0227,-0.9661,M2500 建材營造
6220,岳豐,2023/02,662.54,0.0221,-0.0902,M2328 電子零組件
6221,晉泰,2023/02,327.32,-0.4348,-0.072,M2330 資訊服務業
6222,上揚,2023/02,0.16,-0.4074,-0.8596,M2326 光電業
6223,旺矽,2023/02,584.92,-0.1504,0.1838,M2324 半導體
6224,聚鼎,2023/02,232.59,0.1781,-0.0308,M2328 電子零組件
6225,天瀚,2023/02,1.5,-0.6781,-0.5714,M2326 光電業
6226,光鼎,2023/02,44.48,0.101,-0.0954,M2326 光電業
6227,茂綸,2023/02,1122.42,0.1274,-0.046,M2329 電子通路業
6228,全譜,2023/02,2.92,0.187,0.2218,M2325 電腦及週邊
6229,研通,2023/02,74.94,0.2687,-0.4152,M2324 半導體
6230,尼得科超眾,2023/02,930.54,-0.0683,0.308,M2325 電腦及週邊
6231,系微,2023/02,89.3,-0.0451,-0.1408,M2330 資訊服務業
6233,旺玖,2023/02,26.81,0.0477,-0.1483,M2324 半導體
6234,高僑,2023/02,50.57,0.1374,0.0649,M2326 光電業
6235,華孚,2023/02,438.62,0.0875,0.5573,M2325 電腦及週邊
6236,康呈,2023/02,3.64,0.2862,0.802,M9900 其他
6237,驊訊,2023/02,26.73,-0.1528,-0.498,M2324 半導體
6239,力成,2023/02,5216.12,0.0431,-0.1952,M2324 半導體
6240,松崗,2023/02,3.13,-0.0063,1.9528,M9900 其他
6241,易通展,2023/02,51.0,0.3636,0.3138,M2327 通信網路業
6242,立康,2023/02,49.29,-0.2271,1.052,M1722 生技醫療
6243,迅杰,2023/02,66.0,0.0258,0.0461,M2324 半導體
6244,茂迪,2023/02,480.08,0.3222,0.7605,M2326 光電業
6245,立端,2023/02,708.22,-0.1353,0.4922,M2327 通信網路業
6246,臺龍,2023/02,128.91,0.1535,-0.1847,M2326 光電業
6248,沛波,2023/02,815.68,1.202,0.519,M2000 鋼鐵工業
6257,矽格,2023/02,1169.59,-0.0059,-0.1874,M2324 半導體
6259,百徽,2023/02,41.45,0.658,0.407,M2328 電子零組件
6261,久元,2023/02,255.97,-0.2348,-0.3946,M2324 半導體
6263,普萊德,2023/02,168.68,0.8661,0.5894,M2327 通信網路業
6264,富裔,2023/02,22.04,-0.6105,-0.2726,M2500 建材營造
6265,方土昶,2023/02,66.72,0.1065,-0.3269,M2329 電子通路業
6266,泰詠,2023/02,287.0,0.0163,0.4431,M2328 電子零組件
6269,台郡,2023/02,2508.4,-0.1901,-0.1095,M2328 電子零組件
6270,倍微,2023/02,323.58,-0.061,-0.036,M2329 電子通路業
6271,同欣電,2023/02,961.19,-0.1017,-0.1001,M2324 半導體
6274,台燿,2023/02,1255.32,0.1589,-0.1431,M2328 電子零組件
6275,元山,2023/02,268.98,0.2568,0.1453,M2328 電子零組件
6276,安鈦克,2023/02,86.99,0.1889,-0.0787,M2325 電腦及週邊
6277,宏正,2023/02,394.11,-0.1741,0.0968,M2325 電腦及週邊
6278,台表科,2023/02,2941.77,0.1646,-0.4936,M2326 光電業
6279,胡連,2023/02,504.21,-0.0078,0.3267,M2328 電子零組件
6281,全國電,2023/02,1376.03,-0.1576,-0.0232,M2329 電子通路業
6282,康舒,2023/02,1571.0,-0.1256,-0.0839,M2328 電子零組件
6283,淳安,2023/02,75.9,0.3952,-0.3192,M2331 其他電子業
6284,佳邦,2023/02,469.28,0.1629,0.1229,M2328 電子零組件
6285,啟碁,2023/02,8261.71,-0.1216,0.523,M2327 通信網路業
6287,元隆,2023/02,92.13,0.0652,-0.3995,M2324 半導體
6288,聯嘉,2023/02,302.75,-0.1298,0.1977,M2200 汽車工業
6290,良維,2023/02,460.85,-0.1153,-0.0768,M2328 電子零組件
6291,沛亨,2023/02,118.69,-0.2404,0.1794,M2324 半導體
6292,迅德,2023/02,93.36,-0.142,-0.144,M2328 電子零組件
6294,智基,2023/02,72.89,-0.0508,-0.0162,M3200 文化創意業
6404,通訊-KY,2023/02,0.5,0.0,-0.0566,M2330 資訊服務業
6405,悅城,2023/02,21.94,-0.1146,-0.451,M2326 光電業
6409,旭隼,2023/02,1279.3,-0.1013,0.2093,M2331 其他電子業
6411,晶焱,2023/02,203.62,0.0919,-0.2792,M2324 半導體
6412,群電,2023/02,2571.96,-0.0299,-0.1434,M2328 電子零組件
6414,樺漢,2023/02,9521.47,0.0764,0.4079,M2325 電腦及週邊
6416,瑞祺電通,2023/02,352.27,0.1732,0.0632,M2327 通信網路業
6417,韋僑,2023/02,96.57,0.0548,0.1993,M2327 通信網路業
6418,詠昇,2023/02,48.99,-0.1294,0.4233,M2328 電子零組件
6419,京晨科,2023/02,14.79,0.3861,0.3733,M2326 光電業
6425,易發,2023/02,35.53,0.4116,-0.5887,M1500 電機機械
6426,統新,2023/02,23.6,0.0146,-0.5814,M2327 通信網路業
6431,光麗-KY,2023/02,20.69,0.4299,0.383,M2326 光電業
6432,今展科,2023/02,77.32,0.0203,-0.206,M2328 電子零組件
6435,大中,2023/02,178.54,0.033,-0.3649,M2324 半導體
6438,迅得,2023/02,523.15,-0.017,0.5203,M2331 其他電子業
6441,廣錠,2023/02,54.04,0.2133,0.5551,M2325 電腦及週邊
6442,光聖,2023/02,210.55,0.0586,0.112,M2327 通信網路業
6443,元晶,2023/02,653.83,-0.0689,0.1051,M2326 光電業
6446,藥華藥,2023/02,307.62,0.3238,4.5911,M1722 生技醫療
6449,鈺邦,2023/02,181.85,0.09,-0.1089,M2328 電子零組件
6451,訊芯-KY,2023/02,415.29,-0.1761,0.9539,M2324 半導體
6456,GIS-KY,2023/02,4354.39,0.0016,-0.5365,M2326 光電業
6457,紘康,2023/02,48.24,-0.091,-0.4458,M2324 半導體
6461,益得,2023/02,0.13,-0.8452,-0.9661,M1722 生技醫療
6462,神盾,2023/02,320.12,0.2526,0.4266,M2324 半導體
6464,台數科,2023/02,343.36,-0.023,-0.0333,M9900 其他
6465,威潤,2023/02,19.56,1.1661,0.0891,M2327 通信網路業
6469,大樹,2023/02,1173.27,-0.1276,0.198,M1722 生技醫療
6470,宇智,2023/02,187.81,-0.0472,0.8298,M2327 通信網路業
6472,保瑞,2023/02,1575.31,0.0475,3.7692,M1722 生技醫療
6477,安集,2023/02,158.09,0.6183,-0.3191,M2326 光電業
6482,弘煜科,2023/02,23.35,-0.3036,0.2067,M3200 文化創意業
6485,點序,2023/02,136.23,0.2865,-0.2269,M2324 半導體
6486,互動,2023/02,104.69,0.0674,-0.0877,M2327 通信網路業
6488,環球晶,2023/02,5981.18,0.0087,0.1167,M2324 半導體
6491,晶碩,2023/02,443.34,-0.1112,-0.0972,M1722 生技醫療
6492,生華科,2023/02,0.08,0.0,0.0,M1722 生技醫療
6494,九齊,2023/02,93.42,0.5459,-0.4343,M2324 半導體
6496,科懋,2023/02,46.94,-0.2032,0.0129,M1722 生技醫療
6499,益安,2023/02,14.63,0.6383,4.3007,M1722 生技醫療
6504,南六,2023/02,445.8,0.0266,0.362,M9900 其他
6505,台塑化,2023/02,63164.47,0.0366,0.2066,M9700 油電燃氣業
6506,雙邦,2023/02,164.82,0.2699,0.0685,M1400 紡織纖維
6508,惠光,2023/02,162.64,0.4441,0.1331,M3300 農業科技
6509,聚和,2023/02,314.92,-0.1694,-0.031,M1721 化學工業
6510,精測,2023/02,223.0,0.0311,-0.1238,M2324 半導體
6512,啟發電,2023/02,17.51,-0.3572,-0.2162,M2331 其他電子業
6514,芮特-KY,2023/02,43.28,-0.1184,0.2056,M2327 通信網路業
6515,穎崴,2023/02,320.22,-0.2484,0.3874,M2324 半導體
6516,勤崴國際,2023/02,38.62,0.0466,-0.2236,M2330 資訊服務業
6523,達爾膚,2023/02,66.25,-0.1867,0.0049,M1722 生技醫療
6525,捷敏-KY,2023/02,357.8,0.0637,-0.1261,M2324 半導體
6527,明達醫,2023/02,73.43,0.0193,0.7249,M1722 生技醫療
6530,創威,2023/02,13.44,-0.107,-0.2398,M2327 通信網路業
6532,瑞耘,2023/02,40.5,-0.1262,-0.0095,M2324 半導體
6533,晶心科,2023/02,104.54,0.6604,1.5148,M2324 半導體
6535,順藥,2023/02,3.04,-0.3348,0.2112,M1722 生技醫療
6538,倉和,2023/02,111.64,-0.1999,0.2464,M2328 電子零組件
6541,泰福-KY,2023/02,0.02,-0.9907,-0.9762,M1722 生技醫療
6542,隆中,2023/02,63.12,-0.0445,-0.0606,M3200 文化創意業
6547,高端疫苗,2023/02,0.0,,-1.0,M1722 生技醫療
6548,長科*,2023/02,889.74,-0.1016,-0.1889,M2324 半導體
6552,易華電,2023/02,114.41,-0.2309,-0.3522,M2324 半導體
6556,勝品,2023/02,170.2,-0.1031,0.2805,M2326 光電業
6558,興能高,2023/02,90.99,-0.1401,0.2978,M2331 其他電子業
6560,欣普羅,2023/02,12.92,0.2235,-0.7683,M2326 光電業
6561,是方,2023/02,257.88,-0.0114,0.0743,M2327 通信網路業
6568,宏觀,2023/02,79.22,-0.2336,0.112,M2324 半導體
6569,醫揚,2023/02,106.06,0.0826,-0.1225,M1722 生技醫療
6570,維田,2023/02,76.56,-0.2321,0.2783,M2325 電腦及週邊
6573,虹揚-KY,2023/02,102.2,0.3526,0.3285,M2324 半導體
6574,霈方,2023/02,40.03,0.0093,-0.3142,M1722 生技醫療
6576,逸達,2023/02,0.21,-0.9775,0.9091,M1722 生技醫療
6577,勁豐,2023/02,127.51,-0.2648,0.0066,M2325 電腦及週邊
6578,達邦蛋白,2023/02,33.42,0.1592,0.2583,M3300 農業科技
6579,研揚,2023/02,613.42,-0.033,0.1265,M2325 電腦及週邊
6581,鋼聯,2023/02,103.04,-0.3256,-0.4411,M9900 其他
6582,申豐,2023/02,38.14,-0.5906,-0.7185,M2100 橡膠工業
6589,台康生技,2023/02,81.0,0.1563,0.251,M1722 生技醫療
6590,普鴻,2023/02,49.4,-0.0183,0.4512,M2330 資訊服務業
6591,動力-KY,2023/02,98.14,-0.3896,-0.4796,M2325 電腦及週邊
6592,和潤企業,2023/02,2104.72,-0.0197,0.3173,M9900 其他
6593,台灣銘板,2023/02,41.24,0.1443,-0.0075,M2330 資訊服務業
6594,展匯科,2023/02,11.35,-0.0148,-0.7435,M2324 半導體
6596,寬宏藝術,2023/02,104.68,-0.3291,-0.5259,M3200 文化創意業
6598,ABC-KY,2023/02,20.36,-0.3364,1.1499,M1722 生技醫療
6603,富強鑫,2023/02,270.46,0.3132,0.049,M1500 電機機械
6605,帝寶,2023/02,1535.04,0.0822,0.3678,M2200 汽車工業
6609,瀧澤科,2023/02,236.42,-0.1903,-0.069,M1500 電機機械
6612,奈米醫材,2023/02,51.11,-0.0224,0.1733,M1722 生技醫療
6615,慧智,2023/02,38.8,0.1352,0.0926,M1722 生技醫療
6616,特昇-KY,2023/02,73.29,0.0716,-0.3662,M9900 其他
6624,萬年清,2023/02,17.37,0.8303,0.6527,M9900 其他
6625,必應,2023/02,64.32,-0.037,0.0758,M9900 其他
6629,泰金-KY,2023/02,73.01,-0.155,-0.3312,M9900 其他
6640,均華,2023/02,70.09,-0.0036,-0.4158,M2324 半導體
6641,基士德-KY,2023/02,128.57,0.7386,0.6513,M9900 其他
6642,富致,2023/02,33.98,0.1414,-0.0564,M2328 電子零組件
6643,M31,2023/02,105.21,0.1601,0.2912,M2324 半導體
6649,台生材,2023/02,10.65,3.2944,1.3826,M1722 生技醫療
6651,全宇昕,2023/02,94.88,-0.2764,-0.2382,M2324 半導體
6654,天正國際,2023/02,33.55,0.675,-0.1736,M2331 其他電子業
6655,科定,2023/02,172.71,0.7534,0.4779,M9900 其他
6661,威健生技,2023/02,15.62,-0.3764,0.186,M1722 生技醫療
6662,樂斯科,2023/02,20.49,1.5709,0.3279,M1722 生技醫療
6664,群翊,2023/02,179.14,0.0044,0.3622,M2328 電子零組件
6666,羅麗芬-KY,2023/02,68.69,2.831,0.4609,M1722 生技醫療
6667,信紘科,2023/02,156.1,-0.0957,0.0387,M2331 其他電子業
6668,中揚光,2023/02,72.07,-0.0321,-0.016,M2326 光電業
6669,緯穎,2023/02,22994.65,0.4006,0.6761,M2325 電腦及週邊
6670,復盛應用,2023/02,2024.78,-0.308,0.0112,M9900 其他
6671,三能-KY,2023/02,128.07,0.6246,0.1949,M9900 其他
6672,騰輝電子-KY,2023/02,383.69,0.0603,-0.2463,M2328 電子零組件
6674,鋐寶科技,2023/02,55.6,-0.449,-0.7769,M2327 通信網路業
6679,鈺太,2023/02,116.52,0.2821,-0.4782,M2324 半導體
6680,鑫創電子,2023/02,46.61,-0.0768,0.8659,M2325 電腦及週邊
6683,雍智科技,2023/02,120.66,0.0048,0.0259,M2324 半導體
6684,安格,2023/02,15.04,-0.2942,-0.6424,M2324 半導體
6690,安碁資訊,2023/02,118.36,-0.0442,0.0673,M2330 資訊服務業
6697,東捷資訊,2023/02,85.8,0.0289,-0.1815,M2330 資訊服務業
6698,旭暉應材,2023/02,93.84,-0.1307,0.1069,M2331 其他電子業
6703,軒郁,2023/02,145.21,0.128,0.3941,M1722 生技醫療
6706,惠特,2023/02,131.64,0.0026,-0.7825,M2326 光電業
6712,長聖,2023/02,39.04,0.1766,0.2189,M1722 生技醫療
6715,嘉基,2023/02,240.22,-0.1087,0.5346,M2328 電子零組件
6716,應廣,2023/02,52.16,0.1499,-0.3198,M2324 半導體
6727,亞泰金屬,2023/02,135.96,0.8792,0.1136,M2328 電子零組件
6728,上洋,2023/02,195.09,0.0858,0.2729,M2900 貿易百貨
6732,昇佳電子,2023/02,262.53,0.0432,-0.3482,M2324 半導體
6733,博晟生醫,2023/02,2.69,-0.3067,0.9353,M1722 生技醫療
6741,91APP*-KY,2023/02,101.82,-0.0477,0.2153,M3400 電子商務
6743,安普新,2023/02,240.48,-0.2168,-0.4126,M2331 其他電子業
6747,亨泰光,2023/02,71.1,0.341,0.1998,M1722 生技醫療
6751,智聯服務,2023/02,132.86,0.1437,0.6865,M2330 資訊服務業
6754,匯僑設計,2023/02,279.34,0.3739,0.0712,M9900 其他
6756,威鋒電子,2023/02,114.75,0.036,-0.6065,M2324 半導體
6762,達亞,2023/02,47.88,-0.1933,0.7668,M1722 生技醫療
6767,台微醫,2023/02,21.83,0.1526,1.7051,M1722 生技醫療
6768,志強-KY,2023/02,802.66,-0.2863,-0.2167,M9900 其他
6776,展碁國際,2023/02,1525.55,-0.0899,0.014,M2329 電子通路業
6781,AES-KY,2023/02,1022.7,0.1556,-0.1486,M2328 電子零組件
6803,崑鼎,2023/02,578.48,-0.0757,0.0645,M9900 其他
7402,邑錡,2023/02,34.13,1.09,-0.3112,M2326 光電業
8011,台通,2023/02,125.38,-0.0269,-0.1358,M2327 通信網路業
8016,矽創,2023/02,1057.55,0.0135,-0.4238,M2324 半導體
8021,尖點,2023/02,194.31,-0.1232,-0.3263,M2331 其他電子業
8024,佑華,2023/02,20.43,-0.0024,-0.4652,M2324 半導體
8027,鈦昇,2023/02,103.54,-0.0906,-0.4875,M1500 電機機械
8028,昇陽半導體,2023/02,279.46,0.0732,0.2785,M2324 半導體
8032,光菱,2023/02,262.25,0.0943,0.0041,M2329 電子通路業
8033,雷虎,2023/02,85.56,-0.1511,0.2216,M9900 其他
8034,榮群,2023/02,8.64,0.0105,-0.3066,M2327 通信網路業
8038,長園科,2023/02,31.49,-0.4169,10.5772,M2328 電子零組件
8039,台虹,2023/02,431.26,0.0518,-0.2398,M2328 電子零組件
8040,九暘,2023/02,67.62,-0.1779,-0.3282,M2324 半導體
8042,金山電,2023/02,226.87,-0.2535,-0.2423,M2328 電子零組件
8043,蜜望實,2023/02,373.42,-0.1884,-0.278,M2328 電子零組件
8044,網家,2023/02,3307.0,-0.0699,-0.1061,M3400 電子商務
8046,南電,2023/02,4109.48,0.0009,-0.0028,M2328 電子零組件
8047,星雲,2023/02,49.48,0.2476,0.4284,M2331 其他電子業
8048,德勝,2023/02,104.32,0.1519,0.2449,M2327 通信網路業
8049,晶采,2023/02,214.31,0.3568,0.8383,M2326 光電業
8050,廣積,2023/02,613.52,0.3531,0.6486,M2325 電腦及週邊
8054,安國,2023/02,131.05,0.1708,0.1966,M2324 半導體
8059,凱碩,2023/02,89.62,-0.0969,-0.1879,M2327 通信網路業
